  -7.2726956884560636e+01  -1.2887169370325653e+00   2.0445549547029671e+01  -2.3977953181613008e+00  -3.1890852785203632e+00   3.7577883885261670e+01  -2.8409887915707008e+00  -1.1528946073846251e+01  -3.4062180800004355e-01   7.4414987969702751e-02  -3.1806796652320637e+00   1.0822170612070501e+00   1.6660478144121219e-01   1.4368249306709835e-01  -5.6329905087658227e-02  -5.4443178557858421e-03   1.5693069682058003e-01   3.6266567808751315e-02  -4.0065501804552339e-01  -3.8030093076362959e-02   3.8075779112820216e-03  -4.0026173221949102e-01   6.9616620555759928e-02  -4.7696560802888754e-02   3.2323933595786480e-01  -5.0530585028116595e-02  -7.3085138907072311e-01   2.5702007117585881e-02
  -1.2887169370325653e+00  -5.4002173742071456e+01  -2.5894658985807890e+00   3.2520911620068695e+01  -2.7956494940901081e+01  -2.5419337592875406e+00  -2.1077966500720379e+01  -1.6112480597809478e+00  -6.3722720000623667e-01   4.5701127070711042e-02  -3.8036091911689494e+00   9.8570685724686591e-01   9.3975047008726317e-02   1.0293868036028628e-01  -4.7587759947766928e-02  -1.9786427070338758e-02   3.6283193016997416e-02   4.8612341981610366e-02   1.8288007923507321e-02  -9.0359549555728100e-02  -1.0296653609747732e-01  -7.9464119276606460e-01   1.3104057037895034e-01  -1.8743780212356456e-01   4.5317720538454320e-01  -9.5570686294948817e-03   5.0475456704398947e-01   1.2798022492667616e-01
   2.0445549547029671e+01  -2.5894658985807890e+00  -5.0807884344293043e+01   2.8369032112453905e+00  -6.0443348576675486e-02  -1.4780502767705347e+01  -9.2486834230859361e-01  -1.3502351053473074e+01  -1.1067009469149289e-01   4.6692896199031171e-02  -1.0079828072678239e+00   2.9734182360451306e-01   9.9749296365013118e-02   1.2448251761334878e-01  -7.1445688483481345e-02  -6.5355111344062938e-02  -5.5540818607212258e-02   4.4844230000284910e-02  -2.0477331946101143e-01  -1.3908917931975370e-01  -5.0018029340479520e-01  -1.7157727100787925e+00   3.4783126938846154e-01  -4.7318609365949726e-01   1.5449101504184903e+00   4.1030043440432029e-01   1.5422455891990289e-01   2.4284735182009930e-02
  -2.3977953181613008e+00   3.2520911620068695e+01   2.8369032112453905e+00  -5.4201316535661576e+01   1.9171541757730253e+01   3.5718588656110173e+00  -3.0163544272445264e-01   2.2288002606673792e-02  -1.7076311647543363e+00   1.7865942756947095e-01  -1.3474230988849918e+01   4.3739692462630879e+00   3.7232614180812207e-01   4.8459373966277186e-01  -1.8022974420721313e-01   6.2248765696382817e-02   8.3879868055561446e-01   3.3171553383037032e-02  -1.2458419086216503e+00   6.2056326430396339e-02   1.0233296040455445e-01   4.3028745217964831e-01  -7.8574079308159905e-02   1.6459886427370360e-01  -4.3170405245552956e-01   5.2174114255362732e-02  -1.2240736666287590e+00   1.0649286719560896e-01
  -3.1890852785203632e+00  -2.7956494940901081e+01  -6.0443348576675486e-02   1.9171541757730253e+01  -3.5639463052778197e+01  -2.7809660139608150e-01  -2.6923979367600680e+01  -6.1834825847489672e-01  -1.7187107949115701e+00   6.0149713548471151e-02  -6.5220236701957113e-01  -2.4858045456321634e+00  -6.3973724079626137e-01  -1.3649204233163517e-01   2.6158489979815465e-02  -2.2617121265877477e-01  -1.2236901738447954e+00   4.7405872741498246e-02   2.0764162919324400e+00   2.0376405594709601e-02   4.4992277114317858e-02   8.7370258878908047e-01  -1.2172164043706524e-01  -6.9279409421728833e-02   1.8393284055648285e-01  -8.3328658973212764e-04   3.4533054332184743e-01  -5.4944508305225417e-02
   3.7577883885261670e+01  -2.5419337592875406e+00  -1.4780502767705347e+01   3.5718588656110173e+00  -2.7809660139608150e-01  -6.7328846134846970e+01  -2.7739864880866074e+00   2.4297651718083287e+01  -3.1087332814631538e-02  -6.9295235246447290e-02   9.0298424023082846e-01  -4.6456763726458838e-01  -2.1797113719904335e-01  -6.4893795109330910e-02  -5.6744517950449427e-03  -2.8012441900570451e-02   2.8669774006018045e-01   1.4591385698565240e-01   4.8582021854344803e-01  -6.5769725227951703e-01   2.2435573298062873e-02  -5.7121820152308116e+00   7.9311346761725732e-01  -1.9559425900326943e-01   1.9629660182359441e+00  -9.7642705620058834e-02   2.2792199506730851e-02  -2.3993033347001209e-02
  -2.8409887915707008e+00  -2.1077966500720379e+01  -9.2486834230859361e-01  -3.0163544272445264e-01  -2.6923979367600680e+01  -2.7739864880866074e+00  -4.6205000387433955e+01   8.1957411038210992e-01  -6.1977802282223737e-01   2.3801488442084265e-01  -1.8160841609551596e+01   7.9712702125167336e+00   1.2793185469100701e+00   6.6224519232889878e-01  -2.1244756599584944e-01   8.7291633857846218e-02   9.2129216203865449e-01  -1.3405218789360270e-02  -1.6376336104183342e+00   1.8444370585610950e-02  -1.9823338167386791e-02   9.5517188802671016e-02  -4.4516845374897002e-02   2.0368595007851265e-02  -2.3346615200597647e-02  -1.1141936374067929e-02   1.6006898861364205e-01  -2.4873724757879256e-02
  -1.1528946073846251e+01  -1.6112480597809478e+00  -1.3502351053473074e+01   2.2288002606673792e-02  -6.1834825847489672e-01   2.4297651718083287e+01   8.1957411038210992e-01  -5.2173211288759319e+01   2.8847663626996034e-02  -1.0976829459868980e-02   5.0272006328675722e-01  -2.5324473731113339e-01   9.2213771504790709e-02   1.3199981975966571e-01  -5.7894910958940379e-02  -1.2508655633690768e-01  -3.4221654186050521e-01   2.0151112826451090e-01  -2.3213222089327312e-01  -6.8399613269556359e-01  -6.4563272110538317e-01  -6.2514301659470073e+00   9.4991704568801949e-01  -9.6443359362068071e-01   4.5172098727187890e+00   3.6571562495373688e-01   1.3969011096599826e-01  -4.1659597788827329e-02
  -3.4062180800004355e-01  -6.3722720000623667e-01  -1.1067009469149289e-01  -1.7076311647543363e+00  -1.7187107949115701e+00  -3.1087332814631538e-02  -6.1977802282223737e-01   2.8847663626996034e-02  -7.5836021138628269e+01   1.0578319479048954e+00  -1.1470738351077692e+00  -1.9172708955873397e+01  -1.0617574631652698e+01  -1.7040030664132293e+00   7.9829084308174025e-01   3.6539045875586096e+00   2.0306002381691201e+01  -1.2069848849148568e+00  -3.0451874980222456e+01   6.5494432223503901e-02  -6.6385907787219756e-01   1.7946526486521526e+00  -9.4196398320170668e-02  -6.2624311063795024e-01   5.9459963573509995e+00  -2.1214266611533245e-01   6.4198452376777992e-01   4.3606691015386656e-01
   7.4414987969702751e-02   4.5701127070711042e-02   4.6692896199031171e-02   1.7865942756947095e-01   6.0149713548471151e-02  -6.9295235246447290e-02   2.3801488442084265e-01  -1.0976829459868980e-02   1.0578319479048954e+00  -5.7725212946749409e+01  -1.4660948103482951e-01   4.6188128571397709e+00  -3.0697512876022408e+01  -1.7544363031779220e+00  -4.2385315282886149e-01  -4.9418995710170321e+00  -2.9089291075378810e+01  -1.8137883796865559e+00  -1.6526943787017998e+01   2.7939257427820474e-01  -8.6264833610269126e-02  -5.6271991935362298e+00   1.2261111187490381e+00   2.2210656346819988e+00  -1.2416072488638953e+01   3.1794199111198657e-01   3.4193506622921610e-01  -1.5854073856984319e-01
