30
  5.72844274544710e-02   -4.18439127767005e-02
  2.82932034453666e-01   -1.36510788938903e-01
  7.45432764999774e-01    0.00000000000000e+00
  4.89098598678797e-01    2.61361460869919e-01
  2.41429691134254e-02    1.14990575668473e-02
 -6.60823655371681e-02    7.28315071973368e-02
  3.03835097909406e-02   -1.31716219500191e-01
  5.45933895812209e-03    5.40086087293374e-02
 -1.47189977622838e-04    6.49098157641644e-04
 -1.89722368841496e-04   -4.97075712087178e-04
 -1.39475001761384e-04    3.83507444424387e-04
  2.82429116128331e-04   -8.60273049674834e-04
 -4.28008359651931e-04    9.67395949636678e-04
 -6.75496427171606e-05   -7.77134183312299e-05
 -3.90206743489330e-05   -1.10709161186877e-04
  4.90274476841563e-05   -8.38376371974968e-04
  4.43628934250696e-05    2.34536379235807e-04
  9.28613309960330e-05   -3.00816982966629e-04
 -1.38095727370006e-04    3.27541116694421e-04
 -1.10515558645455e-04    1.64471923019570e-04
 -1.58493755696224e-04    4.13759091400184e-04
  2.11499324110951e-04   -2.96429457271502e-03
  2.70918042449604e-04   -9.40295261508037e-04
 -5.25813459519011e-05   -2.39660783108863e-04
  3.25015870842924e-04    1.00126417602753e-03
  2.03004408678464e-03    4.66484049634311e-03
 -7.14635444949603e-05   -5.58546829149174e-04
 -5.77072312008461e-03   -1.15298585645337e-02
  1.51466109635132e-02    3.21009744466053e-02
  1.63528774661201e-03    3.01261126635862e-03
