30
  1.92899309738091e-02   -2.20408504644919e-02
 -4.63979335335610e-02    3.58599217561774e-02
  6.57527737502440e-02   -4.69528223135471e-02
  2.70039088531538e-01   -1.17580086736789e-01
  6.29123069096335e-01    0.00000000000000e+00
 -3.88906153312702e-01   -3.64413515297983e-02
  4.83496362185044e-01    2.91744531719731e-01
  2.77817909895567e-03    3.69602038252800e-02
  3.43328705206158e-05   -2.14241863344236e-03
 -7.02301957064171e-02    1.68776199915800e-01
  2.02324215689057e-03    4.46299008468977e-04
  1.36477430895083e-03    3.45342750008191e-04
  1.68647512466264e-04   -6.17349322921524e-04
  2.03478983577536e-03    1.99963047664807e-04
  5.57474151316405e-04    3.00432710927889e-04
 -5.83826607958560e-03    1.52744094920215e-03
  2.38405763377215e-03   -3.89589977192938e-04
  5.34828366461761e-04    5.04346282001829e-05
  6.68316509038008e-03   -1.30800417429129e-03
 -3.04295137537579e-05   -2.68693348595787e-04
 -1.88221101998955e-03    1.23846518161437e-03
  3.41116231068447e-05    2.58757982179558e-04
 -2.36159567782770e-04    1.41290043378368e-04
 -4.61495427845559e-04    4.90363173333601e-04
 -4.02553678869390e-03   -2.37664538327477e-03
 -2.56382832753517e-04    3.28793395505919e-03
  7.55055332805892e-04    2.77088935836485e-03
 -1.48724733856393e-02   -1.39935064803914e-03
  1.48865786990025e-03    7.61774934120426e-04
 -2.19987983561420e-03    2.51587427936484e-04
