  -5.2262373867042811e+01   3.2524897870008473e+01   2.4325559124102291e+01   1.2990818899662884e+01   1.6138021196090419e-01   1.2990666935390878e+00   3.7570043718276716e+00   5.2508086873362103e-01   9.7480648085963170e-02   2.6157994777418025e-01  -4.5762353124861294e-01  -3.4088380353071546e-01   8.3730160453220903e-02   2.3813283622768346e+00   3.3710225526546622e-01  -5.2732332658219812e-03  -3.5758832841516517e+00   8.6627778024345417e-02  -4.3263442582680112e-02  -1.1798624161592892e-02   1.0996676249967292e-02   1.6707313294029863e-01   1.5278546037471581e+00   2.0811683653315233e-01  -1.0112389710956537e-01   3.2638104652375835e-02   8.1123250738565966e-02  -2.3988399446552500e-02   2.3204138455272350e-01   9.9853658332848128e-01
   3.2524897870008473e+01  -6.5484120715414448e+01  -2.0546899181154814e+01   4.5596162036966581e-01   2.2713132422236620e-01  -1.3719880212614949e+01   4.4159387087325663e-01  -1.5258215428456690e-01   1.1391460817319365e-01   4.4275347920563146e-02  -4.8835413753647659e-02   3.6759524928115774e+00  -4.1121301109646680e-01   1.6721704472467427e-01  -3.1104789617228901e-01  -9.1541191248603909e-02  -3.4133379937284647e-01   1.0420788360702416e-02   4.1714368838698934e-01  -3.4753038741734500e-02  -4.4360038656570966e-01  -2.4714571688787359e+00   9.9090317952389706e-03  -6.7425251386848206e-01  -8.1985845125601226e-02  -7.1108642107578252e-02  -8.4454122645382962e-02  -1.0555489544500254e-01  -3.5776745995268291e+00   1.0740090916852489e-01
   2.4325559124102291e+01  -2.0546899181154814e+01  -4.5016066208501343e+01  -2.7029421539637639e+01   7.6793109482789640e-03  -5.6252879150630944e-02  -2.2057595653754017e-03  -1.3331024381133635e-02   7.3929093107288429e-02  -1.0143438165131108e-01  -5.6440249249320945e-03   5.7804015408802467e-01  -7.8326510032371788e-02   3.4021818749140315e-02  -1.0001764030905821e-01  -2.7261562087607320e-02  -3.8106695707702559e-02   5.6945786747472235e-02   3.5386109394028170e-02  -1.6225692049036572e-01   1.3076429561789655e-02  -2.7248877289137297e-01   4.3937575525322556e-02   1.2470128441182360e+00   2.9485857899008403e+00  -1.9024717689303683e-01  -2.8849605402143064e-01   9.5538581809830034e-02  -4.4756148350067121e-01   1.8826235153229443e-01
   1.2990818899662884e+01   4.5596162036966581e-01  -2.7029421539637639e+01  -4.3713478276716373e+01  -2.5549971667412430e-01   1.8588180488830353e+01  -4.8032564793366560e-02   1.8391730143477464e-01   8.3039607355109207e-02  -1.4783774568619151e-01   9.8982222367662784e-03  -6.4208423830307976e-03   8.0817941234438084e-02   7.2751340825640831e-02   2.0837228205246645e-02   1.3250522982009112e-02  -5.2834455443279429e-02   1.1692629764382219e-03   1.7731508860469480e-02  -1.7216263458036107e-01   2.5128002802597849e-01   1.5173337565323047e-01   1.9389971593811707e-02   5.9543499440667857e-01   1.4793674324618016e+00  -1.8559098936348445e-01  -2.2644055955547970e-01   9.8704268425625255e-02   1.0695633328129373e-01   1.4890850717853388e-01
   1.6138021196090419e-01   2.2713132422236620e-01   7.6793109482789640e-03  -2.5549971667412430e-01  -1.1757253243946178e+02  -1.0060162718018180e+00  -1.8172502060285822e-01   1.0934736623554940e+01   2.1548165505249031e+01  -2.8083772416811335e+01  -1.9345648422812611e-02  -2.4924100479290751e-01   3.5732639229040145e-02   2.1164614299681267e-01  -1.1133995725156780e+01   2.9348597042316428e-03   3.8488394903825385e-01  -3.3972749300029371e+01  -1.0477180882060373e+00  -2.8528994376024485e+01   4.1355158368989259e-02   1.0063013044681556e-02   3.8766430700776219e-02  -4.0431702643687673e-01   8.4616561372632987e-02  -6.1163262143319450e+00  -3.7401328202608481e-03  -3.4074065707014305e-03  -2.2903385748976178e-02   1.1170971029253081e-02
   1.2990666935390878e+00  -1.3719880212614949e+01  -5.6252879150630944e-02   1.8588180488830353e+01  -1.0060162718018180e+00  -4.5336051835644568e+01  -1.9174530742708346e-01   6.5180814460270853e-01   6.6296387544561020e-01  -3.0340629420387283e-01  -1.9815223889358496e-01   3.3658639732264871e-02  -6.9543109089370225e-02  -1.0539688652455173e-01  -6.3334541961096294e-02  -2.8155459889570983e-01  -6.8465016416813622e-03  -2.4183334033843679e-01  -1.9734789400631531e-01  -6.4830557416031853e-01  -3.2122672008684428e-01  -6.9118849655442655e-02   1.5941072756866415e-01  -2.8263719531414044e-01   3.8831996919031958e-01   1.6362390556538320e-01  -1.5765863976713757e-01   2.8479366588731809e-02   9.2010011502070624e-02   1.7507132744387782e-01
   3.7570043718276716e+00   4.4159387087325663e-01  -2.2057595653754017e-03  -4.8032564793366560e-02  -1.8172502060285822e-01  -1.9174530742708346e-01  -9.5236656387884693e+01   5.4300041453477099e-01   1.1175049238795015e-01  -9.6960898610578827e-02  -7.0678408339317773e+00   3.2828911427995195e+01  -1.6939789405021904e-01  -2.9260398527329174e+00  -5.3317301291460062e-02   2.2078202773229805e-02   3.9447265148193473e+00  -3.0379522638583945e-01  -1.4902069683311558e-01  -1.4086983986514556e-01  -1.9654372208787807e-01  -2.9393124662904646e-01   1.5127076135123804e+01   8.0552408469287187e+00   1.9930376470514602e+01   8.4741312953330272e-01   3.6257147325055356e-01  -5.3411920780650837e-02   1.1984134520410672e-01  -1.5723521440316701e+00
   5.2508086873362103e-01  -1.5258215428456690e-01  -1.3331024381133635e-02   1.8391730143477464e-01   1.0934736623554940e+01   6.5180814460270853e-01   5.4300041453477099e-01  -1.2066319207804192e+02   8.6105943976010832e-03  -6.8267553502913692e-01  -9.1180558365884290e-02  -1.4510175769658357e-01  -2.1471996052561199e+01   7.6591959467915763e-02  -1.8798165889057362e+01  -3.5120707078792638e-04  -1.7413759404257151e-01   1.4537880001113678e+01   3.2729807388850729e-01  -1.4272591461719638e-02   6.0353229797113772e-03   6.9125697591565727e-02   4.8369850727343830e-02  -9.2297567584979789e-01   3.9432967990323853e-01  -2.2538068287552157e+01  -2.8582890724337751e+01  -1.4780173625057746e-02  -1.9985044853509248e-01  -1.0835149633990848e-01
   9.7480648085963170e-02   1.1391460817319365e-01   7.3929093107288429e-02   8.3039607355109207e-02   2.1548165505249031e+01   6.6296387544561020e-01   1.1175049238795015e-01   8.6105943976010832e-03  -1.1454217786473494e+02   5.1352612877632168e-05   5.9870131445260086e-03  -2.0844823979320644e-02  -1.0948192101616250e+01  -5.9070921824788333e-02  -2.3634545985161133e-02   2.8130079400928366e+01  -4.4910047638203311e-02   1.8222452733985525e-02   1.7539948152608487e-01   2.1653162159415572e+01   1.1100063348088106e+01  -2.8141685522599318e-02   1.9646744350291408e-03   3.8130863981308982e-01  -1.6097548072871815e-01  -8.2285231656668862e-03  -1.3727856258339291e-02   3.3979642663091361e+01  -3.9956296523710694e-01  -3.2859987173484123e-02
   2.6157994777418025e-01   4.4275347920563146e-02  -1.0143438165131108e-01  -1.4783774568619151e-01  -2.8083772416811335e+01  -3.0340629420387283e-01  -9.6960898610578827e-02  -6.8267553502913692e-01   5.1352612877632168e-05  -1.1608222947092645e+02  -3.7364248871300599e-03  -5.3770183006721366e-02   1.5343642246953561e-02   1.0634474798388288e-01  -1.0903794348136580e+01  -2.1497586093459866e+01   2.1495861694564544e-01  -1.3342025201484184e+01  -3.5107893303208698e-01   2.4809638942038026e-02   1.0906017078657532e-02   8.2029960527610045e-03   1.3926966954495308e-02  -6.7774460539008971e-02   3.9624691605897105e-03  -7.0457944287210807e+00  -1.9595693364184440e-02   3.3976078678208593e-02   1.1769047879597760e-01   2.8411362301738762e+01
  -4.5762353124861294e-01  -4.8835413753647659e-02  -5.6440249249320945e-03   9.8982222367662784e-03  -1.9345648422812611e-02  -1.9815223889358496e-01  -7.0678408339317773e+00  -9.1180558365884290e-02   5.9870131445260086e-03  -3.7364248871300599e-03  -1.0780663564474699e+02  -2.7263794740570189e-02  -1.8245128355177520e-01   1.8830544669616465e+01   1.3921404931004538e-01  -2.0468762955170902e-02  -7.6445431125488863e+00   7.4106835404196547e-01  -3.2685921379660144e+01   1.6902274746798845e-01   2.1737229771505595e-01   1.5574725680008050e-01   7.8311210799792423e+00  -1.2630112759869538e+00   1.8830887953145276e-01   4.6902623503545715e-01   1.9566905344230001e-01  -6.9740105030571486e-02   4.8548836030627665e-02  -1.1690744919808349e+00
  -3.4088380353071546e-01   3.6759524928115774e+00   5.7804015408802467e-01  -6.4208423830307976e-03  -2.4924100479290751e-01   3.3658639732264871e-02   3.2828911427995195e+01  -1.4510175769658357e-01  -2.0844823979320644e-02  -5.3770183006721366e-02  -2.7263794740570189e-02  -1.2567665977130611e+02  -2.8850858827354945e-02  -2.0849356466109817e-02  -8.3695578483077543e-02   4.9379417398975299e-02   2.4386128952060188e-01  -1.4179053268752856e-01   7.4049115668360521e+00  -8.0099873005461147e-02  -4.6671234324128352e-01   2.6135744346583056e+00  -2.1467453234937489e-01  -8.2603864199955908e+00  -1.8120188296510598e+01  -1.2455763581579635e-01  -2.1272617762806934e-01   3.4978118814778297e-01   3.9069732477499652e+00  -2.1437664402947088e-02
   8.3730160453220903e-02  -4.1121301109646680e-01  -7.8326510032371788e-02   8.0817941234438084e-02   3.5732639229040145e-02  -6.9543109089370225e-02  -1.6939789405021904e-01  -2.1471996052561199e+01  -1.0948192101616250e+01   1.5343642246953561e-02  -1.8245128355177520e-01  -2.8850858827354945e-02  -1.1764459785126567e+02  -1.9986101847639431e-01   3.3212182937873508e-02  -6.8100296541058403e-01  -1.9307499531085251e-01  -3.5214132996982386e-03  -2.7843237699969392e-01  -1.4030446880114466e-02  -1.8654696779489292e+01   4.5608324104202724e-01  -1.8935061311149787e-01  -1.0264311590704152e+00   5.2220729942921507e-01   1.2930787997039744e-01  -2.1623479745201877e+01   1.4533854303306139e+01  -3.7233861349627895e-01  -2.3046301138247426e-02
   2.3813283622768346e+00   1.6721704472467427e-01   3.4021818749140315e-02   7.2751340825640831e-02   2.1164614299681267e-01  -1.0539688652455173e-01  -2.9260398527329174e+00   7.6591959467915763e-02  -5.9070921824788333e-02   1.0634474798388288e-01   1.8830544669616465e+01  -2.0849356466109817e-02  -1.9986101847639431e-01  -9.9647029223992206e+01   2.7364460087434139e-01   8.6852541754231013e-03   1.1067530657265102e+01   9.9021630007971401e-02  -3.2468617349556606e-01   5.1010674292808270e-02   6.5745296222652766e-02  -3.2834064225631337e+01   3.8280472699167616e+00  -1.4810167608072575e+00   4.1912548811360273e-01   4.3118656440482833e-01  -1.8641116920879014e-01   1.6203131075556076e-01  -9.0660370462434858e-02  -4.6613098796463048e-01
   3.3710225526546622e-01  -3.1104789617228901e-01  -1.0001764030905821e-01   2.0837228205246645e-02  -1.1133995725156780e+01  -6.3334541961096294e-02  -5.3317301291460062e-02  -1.8798165889057362e+01  -2.3634545985161133e-02  -1.0903794348136580e+01   1.3921404931004538e-01  -8.3695578483077543e-02   3.3212182937873508e-02   2.7364460087434139e-01  -1.2741732252348626e+02  -3.5997478149449192e-03   7.2020534915067533e-02   2.5061691589121566e+00  -8.9837424823889650e-02  -1.9494842642802792e-02  -2.1545951310464961e+01  -2.3353511906448959e-01  -2.3936632297793334e-01  -1.4397913834714946e+00   6.4807289951101088e-01  -2.0755492014581314e+01  -8.5356353134839191e-02   3.0411783068538638e-02  -5.4147796021975399e-02  -7.3098058074633765e-02
  -5.2732332658219812e-03  -9.1541191248603909e-02  -2.7261562087607320e-02   1.3250522982009112e-02   2.9348597042316428e-03  -2.8155459889570983e-01   2.2078202773229805e-02  -3.5120707078792638e-04   2.8130079400928366e+01  -2.1497586093459866e+01  -2.0468762955170902e-02   4.9379417398975299e-02  -6.8100296541058403e-01   8.6852541754231013e-03  -3.5997478149449192e-03  -1.1304980869780540e+02  -3.9225924580414608e-02  -6.0414937258971538e-04  -2.5262017198236390e-02  -1.2531580481013185e-02  -1.0896356538060914e+01  -7.3875488699854552e-02  -7.5219705451901209e-02  -2.2012921028027971e-01   2.9214575615599252e-02   3.3823703229128987e-03   3.6204694191718251e-03  -1.3347593577122016e+01   2.0524924786362764e-01   2.1566534788361871e+01
  -3.5758832841516517e+00  -3.4133379937284647e-01  -3.8106695707702559e-02  -5.2834455443279429e-02   3.8488394903825385e-01  -6.8465016416813622e-03   3.9447265148193473e+00  -1.7413759404257151e-01  -4.4910047638203311e-02   2.1495861694564544e-01  -7.6445431125488863e+00   2.4386128952060188e-01  -1.9307499531085251e-01   1.1067530657265102e+01   7.2020534915067533e-02  -3.9225924580414608e-02  -7.8681766005411149e+01   6.1456457858539770e-01  -9.7362981228722689e-01   4.9022916744132838e-02  -2.5093996995742446e-01  -6.1446656914750278e-02  -8.3210170330089706e-01   1.5540170023291255e-01  -3.6469255219613708e-02  -2.5266358384328025e-01  -2.5574350666645312e-01   6.5970540051982840e-01   3.2847684861886115e+01  -2.8534966943265190e-02
   8.6627778024345417e-02   1.0420788360702416e-02   5.6945786747472235e-02   1.1692629764382219e-03  -3.3972749300029371e+01  -2.4183334033843679e-01  -3.0379522638583945e-01   1.4537880001113678e+01   1.8222452733985525e-02  -1.3342025201484184e+01   7.4106835404196547e-01  -1.4179053268752856e-01  -3.5214132996982386e-03   9.9021630007971401e-02   2.5061691589121566e+00  -6.0414937258971538e-04   6.1456457858539770e-01  -1.2624249855042549e+02   2.9346066594804021e-01   1.8945906030203401e-03   8.0287300997271445e-05  -4.9082389984807018e-01   8.9356086495259196e-02  -1.9941578419674896e-01   1.2067361676738766e-01   1.0092604179979889e+00   4.1483690687088258e-03  -2.1512291517982135e+01   4.7888842687841321e-01   1.3015686183561474e-02
  -4.3263442582680112e-02   4.1714368838698934e-01   3.5386109394028170e-02   1.7731508860469480e-02  -1.0477180882060373e+00  -1.9734789400631531e-01  -1.4902069683311558e-01   3.2729807388850729e-01   1.7539948152608487e-01  -3.5107893303208698e-01  -3.2685921379660144e+01   7.4049115668360521e+00  -2.7843237699969392e-01  -3.2468617349556606e-01  -8.9837424823889650e-02  -2.5262017198236390e-02  -9.7362981228722689e-01   2.9346066594804021e-01  -1.3796117994128986e+02   1.2765315351149842e-01   1.7959658956702657e-01   1.9037670557411779e+01  -1.1772270741588989e-01  -1.4065327040532365e+00   7.2564471709451950e-01   8.5339638101474047e-02   8.7671983191877023e-02  -4.5694697869006706e-01   6.5771387630065501e+00   1.7175092675781101e-01
  -1.1798624161592892e-02  -3.4753038741734500e-02  -1.6225692049036572e-01  -1.7216263458036107e-01  -2.8528994376024485e+01  -6.4830557416031853e-01  -1.4086983986514556e-01  -1.4272591461719638e-02   2.1653162159415572e+01   2.4809638942038026e-02   1.6902274746798845e-01  -8.0099873005461147e-02  -1.4030446880114466e-02   5.1010674292808270e-02  -1.9494842642802792e-02  -1.2531580481013185e-02   4.9022916744132838e-02   1.8945906030203401e-03   1.2765315351149842e-01  -1.1827484170503982e+02   1.2702136512175371e-02  -5.8801437663950476e-02   2.0187716316084575e-01  -5.6219489765911745e-01   2.9234327805956184e-01  -1.9204296783256400e-02   1.0947393755731355e+01   1.5537391412129000e-02   2.5415538083508771e-01   2.8036435456169009e+01
   1.0996676249967292e-02  -4.4360038656570966e-01   1.3076429561789655e-02   2.5128002802597849e-01   4.1355158368989259e-02  -3.2122672008684428e-01  -1.9654372208787807e-01   6.0353229797113772e-03   1.1100063348088106e+01   1.0906017078657532e-02   2.1737229771505595e-01  -4.6671234324128352e-01  -1.8654696779489292e+01   6.5745296222652766e-02  -2.1545951310464961e+01  -1.0896356538060914e+01  -2.5093996995742446e-01   8.0287300997271445e-05   1.7959658956702657e-01   1.2702136512175371e-02  -1.2429655166169272e+02   6.3968242253856653e-02  -4.0805018758717487e-01  -2.9004741054233989e+00   1.2540614761897908e+00   7.4980094781394252e-02   2.8192350387133625e-02   2.5044505557044099e+00  -2.1803847756213199e-01  -2.6051236194180198e-02
   1.6707313294029863e-01  -2.4714571688787359e+00  -2.7248877289137297e-01   1.5173337565323047e-01   1.0063013044681556e-02  -6.9118849655442655e-02  -2.9393124662904646e-01   6.9125697591565727e-02  -2.8141685522599318e-02   8.2029960527610045e-03   1.5574725680008050e-01   2.6135744346583056e+00   4.5608324104202724e-01  -3.2834064225631337e+01  -2.3353511906448959e-01  -7.3875488699854552e-02  -6.1446656914750278e-02  -4.9082389984807018e-01   1.9037670557411779e+01  -5.8801437663950476e-02   6.3968242253856653e-02  -1.2994074392360244e+02  -9.0622343881007628e-01  -3.1207957459078930e+00   1.3010382870032062e+00   1.2106969135162485e-01   1.3225683673341265e-01  -1.3990947897324935e-01  -1.1483670828978678e+01   4.3755718406986062e-02
   1.5278546037471581e+00   9.9090317952389706e-03   4.3937575525322556e-02   1.9389971593811707e-02   3.8766430700776219e-02   1.5941072756866415e-01   1.5127076135123804e+01   4.8369850727343830e-02   1.9646744350291408e-03   1.3926966954495308e-02   7.8311210799792423e+00  -2.1467453234937489e-01  -1.8935061311149787e-01   3.8280472699167616e+00  -2.3936632297793334e-01  -7.5219705451901209e-02  -8.3210170330089706e-01   8.9356086495259196e-02  -1.1772270741588989e-01   2.0187716316084575e-01  -4.0805018758717487e-01  -9.0622343881007628e-01  -8.0557832260987794e+01   2.6374464213202193e+00  -1.6528280075625459e+00  -3.8906657944063096e-02   3.0400896729250233e-02  -1.1758471447297626e-02  -4.4520943310461414e-01   8.4894012899161564e-01
   2.0811683653315233e-01  -6.7425251386848206e-01   1.2470128441182360e+00   5.9543499440667857e-01  -4.0431702643687673e-01  -2.8263719531414044e-01   8.0552408469287187e+00  -9.2297567584979789e-01   3.8130863981308982e-01  -6.7774460539008971e-02  -1.2630112759869538e+00  -8.2603864199955908e+00  -1.0264311590704152e+00  -1.4810167608072575e+00  -1.4397913834714946e+00  -2.2012921028027971e-01   1.5540170023291255e-01  -1.9941578419674896e-01  -1.4065327040532365e+00  -5.6219489765911745e-01  -2.9004741054233989e+00  -3.1207957459078930e+00   2.6374464213202193e+00  -3.1364505793210515e+01  -3.3738836114521121e+01  -2.3550474464842877e+00  -1.1943904592935175e+00  -1.3463147140704576e-01  -3.7793158122891679e-01  -9.1521262484866139e-02
  -1.0112389710956537e-01  -8.1985845125601226e-02   2.9485857899008403e+00   1.4793674324618016e+00   8.4616561372632987e-02   3.8831996919031958e-01   1.9930376470514602e+01   3.9432967990323853e-01  -1.6097548072871815e-01   3.9624691605897105e-03   1.8830887953145276e-01  -1.8120188296510598e+01   5.2220729942921507e-01   4.1912548811360273e-01   6.4807289951101088e-01   2.9214575615599252e-02  -3.6469255219613708e-02   1.2067361676738766e-01   7.2564471709451950e-01   2.9234327805956184e-01   1.2540614761897908e+00   1.3010382870032062e+00  -1.6528280075625459e+00  -3.3738836114521121e+01  -9.2587635927601383e+01   9.2358555640770112e-01   3.0211554008453345e-01   1.1563433234250348e-01   1.4977143970320156e-01  -6.9930633228297068e-02
   3.2638104652375835e-02  -7.1108642107578252e-02  -1.9024717689303683e-01  -1.8559098936348445e-01  -6.1163262143319450e+00   1.6362390556538320e-01   8.4741312953330272e-01  -2.2538068287552157e+01  -8.2285231656668862e-03  -7.0457944287210807e+00   4.6902623503545715e-01  -1.2455763581579635e-01   1.2930787997039744e-01   4.3118656440482833e-01  -2.0755492014581314e+01   3.3823703229128987e-03  -2.5266358384328025e-01   1.0092604179979889e+00   8.5339638101474047e-02  -1.9204296783256400e-02   7.4980094781394252e-02   1.2106969135162485e-01  -3.8906657944063096e-02  -2.3550474464842877e+00   9.2358555640770112e-01  -1.2541447196910188e+02   2.8076619538472826e-02  -2.0908389673588386e-04  -8.9113110923468353e-02  -5.1908524908385094e-02
