30
  4.62724362015349e-02   -3.75347101077332e-02
 -2.58482829686851e-01    1.34537047145446e-01
  7.22642260244814e-01    0.00000000000000e+00
 -5.14203086369347e-01   -2.94037484001097e-01
 -4.56342723204277e-04    2.28577097993609e-03
  6.83880091828491e-02   -1.82569938970672e-01
  1.51078575952655e-03    2.30623250586644e-03
  1.16619249833185e-03   -1.43149762295897e-03
  5.73278393874636e-04   -5.63649426382817e-04
  2.29576851096285e-05    2.85841846856797e-04
 -2.25799290821144e-04   -9.52836533807965e-05
 -8.24665757843352e-03    5.17937864645734e-04
  2.48439421022189e-04   -1.76014995833332e-04
 -4.21537963156418e-04   -3.27334446683368e-04
  1.32365025515400e-04   -3.03184850704400e-04
 -3.05144958283453e-05    1.32275921407141e-04
  2.13909789839952e-04    1.73137236783444e-03
  5.59709454319486e-04   -2.22997059265849e-04
 -8.73879747646653e-04    3.66916041380406e-04
 -6.53625535513735e-04    4.64290056119778e-04
  9.18522842155300e-05   -6.54100218480877e-04
  2.72520968259342e-03   -1.29579848947181e-03
  1.28187732319344e-03    4.71090678062448e-04
  6.81444411316675e-03    4.11909083968159e-03
  1.51519160923141e-02    4.51311704919461e-03
 -3.77807218658484e-04    5.51476442527277e-05
 -1.43512623400272e-03    2.62221533243120e-04
  6.60638207649627e-04   -1.76417033823605e-04
  5.78228593615869e-03   -5.57335611866620e-04
  8.78555527935569e-04   -2.07296356249424e-04
