  -3.4087246495627788e+01   2.7213516926577572e+01  -2.0548687507284225e+01   1.1806173641897711e+01   4.6558260822205967e-02   1.6498411499450005e-01  -5.4946260308208015e-03   1.3314208719922098e+00   3.2213319641812340e-03  -8.2716122416034692e-03   7.7876566164764138e-03   1.2198604004728910e+00
   2.7213516926577572e+01  -4.5321904903039339e+01   1.7795174579678132e+01  -1.3812804956357612e+00   1.1268649608108573e+01  -1.6413059056411494e-01   1.1922010025799892e-01   4.1013862545670976e-01  -1.2437438422943557e-02   4.5291090527342870e-02  -2.9666005596807085e-02   3.7695524027128491e-01
  -2.0548687507284225e+01   1.7795174579678132e+01  -2.8116021116300484e+01   2.1522852493732479e+01   2.2302101013680469e+00  -4.4026718901977638e-02   9.1469288556871517e-03  -3.4793916797947924e-02   1.8480751361654158e-02  -9.9020423968941944e-03   8.5898919572713044e-03  -2.9692404522055436e-03
   1.1806173641897711e+01  -1.3812804956357612e+00   2.1522852493732479e+01  -2.6980725539198723e+01  -1.4941752569032797e+01   2.5546243358555587e-01  -1.5918349647907465e-01  -1.4233991105451874e-02  -2.1753999726299683e-02  -5.2663238605415809e-02   2.7140659145873911e-02  -5.7895982809985168e-02
   4.6558260822205967e-02   1.1268649608108573e+01   2.2302101013680469e+00  -1.4941752569032797e+01  -2.7447212123941782e+01  -7.8293781289319342e-01   1.5035215845293781e-01   5.6070982160837848e-02   1.2365455403636458e-01  -2.8458678150567657e-02   4.5990806639636332e-02  -1.1668100947835286e-01
   1.6498411499450005e-01  -1.6413059056411494e-01  -4.4026718901977638e-02   2.5546243358555587e-01  -7.8293781289319342e-01  -7.2155766255224776e+01  -1.1359919152785670e-01   8.9861467862091086e-03   3.1875978939315233e+00   7.5051869083611533e-03  -1.0071157919843091e-02  -5.1580825554337441e-02
  -5.4946260308208015e-03   1.1922010025799892e-01   9.1469288556871517e-03  -1.5918349647907465e-01   1.5035215845293781e-01  -1.1359919152785670e-01  -4.7912748524546302e+01  -6.7677252160441657e-03   9.1900543850785624e-03  -3.8832879764262673e-01  -8.7894249767036647e-01  -1.5983174742815504e-03
   1.3314208719922098e+00   4.1013862545670976e-01  -3.4793916797947924e-02  -1.4233991105451874e-02   5.6070982160837848e-02   8.9861467862091086e-03  -6.7677252160441657e-03  -6.2797981685760050e+01   5.4477139610724749e-03  -1.7984540503271878e-03   5.7093784631032443e-03   2.3801836353051460e+00
   3.2213319641812340e-03  -1.2437438422943557e-02   1.8480751361654158e-02  -2.1753999726299683e-02   1.2365455403636458e-01   3.1875978939315233e+00   9.1900543850785624e-03   5.4477139610724749e-03  -7.0819821591490921e+01   2.2507771987765338e-02   1.0145377913982356e-02   7.2208728629880814e-02
  -8.2716122416034692e-03   4.5291090527342870e-02  -9.9020423968941944e-03  -5.2663238605415809e-02  -2.8458678150567657e-02   7.5051869083611533e-03  -3.8832879764262673e-01  -1.7984540503271878e-03   2.2507771987765338e-02  -2.5818967273416575e+01  -1.1727249714504708e+01   2.5413488505455748e-02
   7.7876566164764138e-03  -2.9666005596807085e-02   8.5898919572713044e-03   2.7140659145873911e-02   4.5990806639636332e-02  -1.0071157919843091e-02  -8.7894249767036647e-01   5.7093784631032443e-03   1.0145377913982356e-02  -1.1727249714504708e+01  -3.1947134403968171e+01  -6.3038335117278230e-02
   1.2198604004728910e+00   3.7695524027128491e-01  -2.9692404522055436e-03  -5.7895982809985168e-02  -1.1668100947835286e-01  -5.1580825554337441e-02  -1.5983174742815504e-03   2.3801836353051460e+00   7.2208728629880814e-02   2.5413488505455748e-02  -6.3038335117278230e-02  -5.5889960679744078e+01
