  -6.3282517107132435e+01  -4.4689180146615595e+00   2.2538389990272027e+01  -1.2396784032672326e+01  -4.2618121341196314e+01   4.7117996863309877e+00   9.2563279205679212e+00   1.4254870541924193e+01   6.0503324262453191e+00   5.0341206886302459e+00
  -4.4689180146615595e+00  -6.5066011984884710e+01  -4.1599858423900997e+00   1.8164566748655311e+01  -9.7670973125819867e+00  -2.3073996894289877e+01  -1.5129810457796324e+01   5.5583936012196045e+00   1.8980836701786556e+00  -9.2630096461573763e-01
   2.2538389990272027e+01  -4.1599858423900997e+00  -3.8106963478001816e+01   5.3820898091520402e+00   1.2352338450825904e+01  -3.2671141903281602e+00   8.2256604371554398e-01   1.5257326676045212e+01  -1.0097035346559093e+00   3.0241319947591205e-01
  -1.2396784032672326e+01   1.8164566748655311e+01   5.3820898091520402e+00  -5.7340220961736790e+01  -1.4605775662238112e+00   2.1123217219799059e+01   3.4831400992658037e+00   2.9661450194880068e+00   1.6877442398613798e-01   2.5394671655819651e-01
  -4.2618121341196314e+01  -9.7670973125819867e+00   1.2352338450825904e+01  -1.4605775662238112e+00  -5.9805927659387017e+01  -2.7881254918905203e+00   8.9376827797447636e+00   2.3564795543053442e+01   1.1516262817950057e+01   2.3098591693635939e-01
   4.7117996863309877e+00  -2.3073996894289877e+01  -3.2671141903281602e+00   2.1123217219799059e+01  -2.7881254918905203e+00  -3.8438044048597909e+01  -2.7643874152291730e+01   7.4708868962573485e+00   2.0868813192971274e+00  -1.8392545548775979e-02
   9.2563279205679212e+00  -1.5129810457796324e+01   8.2256604371554398e-01   3.4831400992658037e+00   8.9376827797447636e+00  -2.7643874152291730e+01  -4.0051303785110406e+01  -2.1886235274786072e+00  -3.1188830959496366e-01   2.6563379590598901e-01
   1.4254870541924193e+01   5.5583936012196045e+00   1.5257326676045212e+01   2.9661450194880068e+00   2.3564795543053442e+01   7.4708868962573485e+00  -2.1886235274786072e+00  -5.3161244493627052e+01  -2.6120247695464363e+00   1.5213700100344260e-01
   6.0503324262453191e+00   1.8980836701786556e+00  -1.0097035346559093e+00   1.6877442398613798e-01   1.1516262817950057e+01   2.0868813192971274e+00  -3.1188830959496366e-01  -2.6120247695464363e+00  -2.0693576573584856e+01   1.6888759179350994e+00
   5.0341206886302459e+00  -9.2630096461573763e-01   3.0241319947591205e-01   2.5394671655819651e-01   2.3098591693635939e-01  -1.8392545548775979e-02   2.6563379590598901e-01   1.5213700100344260e-01   1.6888759179350994e+00  -1.0631082264771095e+02
