12
  5.70806783729381e-02   -3.89240017640174e-02
 -3.06467186417195e-01    1.22205194052270e-01
  8.11071156040367e-01    0.00000000000000e+00
 -4.11964848738479e-01   -2.02544011080592e-01
 -3.31369778732874e-02    1.24374457727784e-01
  2.53301441931656e-02    2.42122879452380e-02
 -7.28838554942247e-07   -1.25299796549689e-06
  4.68389211524818e-06    4.36334456638163e-06
 -1.24615290250179e-04   -3.50713914226861e-05
 -6.06879273029657e-05    1.03556888573558e-06
  1.66564428168884e-05    9.78940557656742e-06
  4.76178383456489e-05    1.01155814108600e-06
