30
  5.93334333223894e-02   -4.01830685616749e-02
 -2.98270703044306e-01    1.28927666715006e-01
  7.85764888105989e-01    0.00000000000000e+00
 -4.44692535351458e-01   -2.20991095352463e-01
  3.13100369389953e-02    1.64443608032785e-02
 -4.35029509898193e-02    7.79001369352765e-04
  4.19514532567553e-02   -1.27686785715944e-01
  1.02292729289466e-03    4.78100187846669e-02
  2.10700079004588e-04    3.07423321725178e-04
 -1.26377447130402e-04    1.75967709154462e-03
  2.77871130787917e-04   -9.42867482136737e-04
  4.08718146451525e-04    3.77405937385567e-04
 -9.66298291393186e-04    2.33949279706299e-03
 -4.78547666918169e-04    8.97390573335219e-04
 -1.83236680678616e-05   -4.15979034701747e-04
  3.14630091902523e-04    1.38528510477472e-03
  6.41380927500734e-05    5.91097363579728e-04
  6.47268671867498e-03    2.22716001555162e-02
  4.35784850100512e-04    2.28508038598916e-03
 -1.92382592479893e-05   -8.98007760279404e-04
 -4.87741494011705e-04   -2.51050089508332e-03
  1.40403304272084e-03    7.21438893507506e-04
  2.90308670564616e-04   -1.25035213891840e-03
  3.69815248833276e-03    3.07488032253008e-03
  1.51805288182481e-02    1.48540424341188e-02
  1.74148373504892e-02    1.57269389142592e-02
  9.24038787075700e-03    8.03129396071924e-03
  1.63310884285449e-03    1.24713543759774e-03
 -2.75578922781636e-03   -2.40381393776452e-03
  1.47897506836512e-03    1.94061325109439e-03
