  -4.6326615767272251e+01  -1.1802165017941046e+00  -8.8238421023420308e+00  -2.9480839261776755e+00   3.5238166335440226e+01   1.0936320825342218e+00  -1.8292777961579101e+00  -1.7153503997042833e+01   1.3135122441388442e-01   4.1053971035571131e+00
  -1.1802165017941046e+00  -4.2546925351637910e+01   2.9020582890322233e+00   1.9429467032381865e+01  -8.7608051196504966e-01  -2.4437900092726416e+01  -1.9263127235526660e+01  -1.2843214981079616e+00   1.4138339901067480e+00  -5.8945676642773792e-01
  -8.8238421023420308e+00   2.9020582890322233e+00  -1.6389326000110959e+01  -1.6077042248739080e+00   6.3633469186771672e+00   7.9349644664024555e-01   5.4975025023450286e-01   1.1956577455806190e+01   1.8404091625247393e-01   9.8794367132437955e-01
  -2.9480839261776755e+00   1.9429467032381865e+01  -1.6077042248739080e+00  -3.0126065207102201e+01   1.8572758018434081e+00   1.5389653898652583e+01   3.0311988596628812e+00  -1.5096277569263756e-02   1.0672022609927767e+00  -1.2704493868940459e-01
   3.5238166335440226e+01  -8.7608051196504966e-01   6.3633469186771672e+00   1.8572758018434081e+00  -3.7794223009568569e+01  -2.5962407564940295e+00  -2.1469708655811506e-01   1.9812298376255395e+01   1.5315698263745342e-01  -6.5019454036263866e+00
   1.0936320825342218e+00  -2.4437900092726416e+01   7.9349644664024555e-01   1.5389653898652583e+01  -2.5962407564940295e+00  -2.4213868655240415e+01  -2.0058228703963785e+01   1.6160695237309466e+00   1.8107518104259381e+00  -1.0719771844064663e+00
  -1.8292777961579101e+00  -1.9263127235526660e+01   5.4975025023450286e-01   3.0311988596628812e+00  -2.1469708655811506e-01  -2.0058228703963785e+01  -2.3918299813014890e+01   6.1678597655506406e-01   1.2778807666015539e+00  -9.0072963449532994e-01
  -1.7153503997042833e+01  -1.2843214981079616e+00   1.1956577455806190e+01  -1.5096277569263756e-02   1.9812298376255395e+01   1.6160695237309466e+00   6.1678597655506406e-01  -3.4195796173833685e+01  -4.4111952906157958e-01   2.6395000261983910e+00
   1.3135122441388442e-01   1.4138339901067480e+00   1.8404091625247393e-01   1.0672022609927767e+00   1.5315698263745342e-01   1.8107518104259381e+00   1.2778807666015539e+00  -4.4111952906157958e-01  -3.1691616339226655e+01  -1.4407723471574669e-02
   4.1053971035571131e+00  -5.8945676642773792e-01   9.8794367132437955e-01  -1.2704493868940459e-01  -6.5019454036263866e+00  -1.0719771844064663e+00  -9.0072963449532994e-01   2.6395000261983910e+00  -1.4407723471574669e-02  -5.7447172110173774e+00
