30
 -5.89097532176224e-03    7.80257441646301e-03
 -5.57135733331902e-02    4.38950528610385e-02
 -1.78832648213594e-02    1.31429220748338e-02
 -2.84390622497772e-01    1.28881541446798e-01
  7.35753446888876e-01    0.00000000000000e+00
  9.20943853222611e-02    9.31598140022755e-03
 -4.87412413003206e-01   -2.72880781542648e-01
 -6.43531351692314e-04    8.33898014279959e-03
 -2.39407937417894e-02   -7.84158692477352e-03
 -3.23000597377159e-03   -8.63803603848733e-04
 -7.75934929164750e-02    1.33358287795513e-01
  6.45830490769853e-03   -9.17727308766188e-02
 -8.75723003145846e-04   -6.79106620795113e-03
 -3.56702980225266e-03   -2.03167426690144e-02
  7.10013980485074e-03    3.77404235769148e-02
  4.74954394035713e-04    2.91862434006219e-03
  2.06790550425743e-05   -1.02089388909684e-06
  3.04254098686690e-04   -1.05889414612098e-03
  9.09411577341280e-04    1.08960097830404e-03
  1.21078083577509e-04   -2.98039283444860e-05
  5.17104311706527e-05    7.60133627922849e-05
  4.38282721505490e-05    6.36790361296247e-04
 -1.31956130834298e-04   -7.30781022740421e-05
  4.34015183843174e-04   -8.50388304744301e-04
  2.75524714693096e-04    1.99843559261318e-04
 -2.68133884399367e-04   -3.54935156712548e-04
  6.70667808161536e-04    7.73694676277338e-04
 -8.38686408695758e-04   -4.57470085639595e-04
  2.52100438117705e-03    1.48585038019733e-03
 -4.43942821623130e-04   -3.44701404047888e-04
