-6.57539895473267251e+01 9.60162264472461890e-01 1.06838374140492434e+01 -2.92891213998411004e+00 -4.14323390041846906e+00 -3.59791466933382651e+01 1.57137545327397721e+00 -1.63456989770626500e+01 -2.56181853276188631e+00 5.39624367001079186e-01
9.58593325048253231e-01 -5.11755402848517065e+01 2.70921823560440878e+00 -2.50455526863684845e+01 2.68594439592128147e+01 -4.83672784567084424e+00 -2.35055823491357359e+01 7.14563297812789266e-01 9.23208798963862876e+00 -4.08258136323495058e-01
1.06863740716795270e+01 2.71399283097415145e+00 -3.64331614181291883e+01 2.08533055554783431e+00 8.94973614725475208e-01 1.43731422644287363e+01 7.72807731377005869e-01 -1.11288317433225181e+01 -9.81053603145281561e-01 -5.38599608169895161e-01
-2.93856488512808944e+00 -2.50560044077223480e+01 2.09199055073745077e+00 -3.96864092792796441e+01 1.74430247628175650e+01 -4.58496049499035774e+00 -3.17094335663899951e+00 -2.77707194937563018e-01 -1.16978529442583898e+01 -8.54303953626837753e-01
-4.35279155642095983e+00 2.70532322229967264e+01 9.83266143313885288e-01 1.75682617276766635e+01 -2.67107544871295914e+01 -7.82829699286415881e-01 2.46469405706852385e+01 -1.69097120593776973e+00 -5.06681824820883087e+00 -1.04646807172859235e+00
-3.60187697483743392e+01 -4.70449815016713480e+00 1.43783247127350435e+01 -4.49451717112910032e+00 -6.57956014483359164e-01 -5.21491335216670180e+01 -4.39831554499685140e+00 -2.48523201626912922e+01 3.65282760585848243e-01 -4.16446030226978259e+00
1.60027275484556419e+00 -2.37142709387765294e+01 7.82305914825828674e-01 -3.18606195186661090e+00 2.46805872640923525e+01 -4.54844395176965399e+00 -3.40749592945927589e+01 -1.33203303560307429e+00 1.96313276085695883e+01 6.72265357556704357e-01
-1.63531594436003367e+01 7.16155600756038124e-01 -1.11269022987462947e+01 -2.71797427466258346e-01 -1.57245876533193130e+00 -2.48473353526048797e+01 -1.33735048235123299e+00 -3.94387317990403616e+01 8.91686237593463771e-01 5.43068028419966264e-01
-2.56535753238241959e+00 9.25875551068946478e+00 -9.87010631194727650e-01 -1.17124792174516550e+01 -5.06581264617450699e+00 4.01818639647628373e-01 1.94996748151462782e+01 8.86679400798997652e-01 -3.05177720225900444e+01 4.66210187396805975e-01
5.35394900230118820e-01 -4.09292623704493930e-01 -5.40501759815001703e-01 -8.70614444229842910e-01 -1.00811248969205747e+00 -4.16537040330327901e+00 6.67222207759670005e-01 5.46657122900850556e-01 4.46108643641706493e-01 -6.98610603412334541e+00
