  -1.7921638061831949e+01   1.2146205817195582e+01  -1.1286034452109210e+01   7.5994495266926609e+00   1.1829299210899151e+00   7.4607180367276149e-02   8.9732823514019205e-03   6.3793094377699167e-01  -6.7082659492911263e-03  -3.5101100943161958e-04   2.4821585294557210e-03   6.1711697824146916e-01
   1.2146205817195582e+01  -1.9681923379636089e+01   1.1084567487624515e+01  -3.8907002926697847e+00   4.4125137605648987e+00  -5.0952471706216598e-02   4.8630857740310549e-02   1.9385427991273765e-01  -9.8597253064855901e-03   1.9399599907962368e-02  -1.2979523304465283e-02   1.9916688598599019e-01
  -1.1286034452109210e+01   1.1084567487624515e+01  -1.2862211420757054e+01   1.0289013915416700e+01   3.0191026826383167e+00  -5.6223238882407475e-02   2.5428599809218397e-02  -1.4333507344186779e-02   1.1550735402917544e-02   4.0578997129129442e-03  -1.0219027629853369e-03  -5.5563487703667973e-03
   7.5994495266926609e+00  -3.8907002926697847e+00   1.0289013915416700e+01  -1.1684235947282378e+01  -7.4940717208096039e+00   1.2338796035979296e-01  -7.7495274026318145e-02  -8.3214350942786564e-03  -9.5621351784565024e-03  -2.4551985579256634e-02   1.2587845243688382e-02  -3.0028560982692777e-02
   1.1829299210899151e+00   4.4125137605648987e+00   3.0191026826383167e+00  -7.4940717208096039e+00  -1.0556101380295731e+01  -5.2722719547628949e-01   6.7859538969743172e-02   2.9305184892144641e-02   7.6579980719705010e-02  -3.4576388426518161e-02   3.9928755108185249e-02  -6.5153035792564082e-02
   7.4607180367276149e-02  -5.0952471706216598e-02  -5.6223238882407475e-02   1.2338796035979296e-01  -5.2722719547628949e-01  -4.0110240265698721e+01  -9.7481836185097592e-02  -1.9956690881021131e-03   1.6836282784634866e+00  -2.7702719754451469e-03   2.1555803163253789e-03  -2.9193616190421538e-02
   8.9732823514019205e-03   4.8630857740310549e-02   2.5428599809218397e-02  -7.7495274026318145e-02   6.7859538969743172e-02  -9.7481836185097592e-02  -2.1168856326809919e+01  -4.9130992600872683e-03   4.8402011011436912e-03   2.1189226929594036e+00  -2.4173627894039411e+00   3.2819575875499031e-03
   6.3793094377699167e-01   1.9385427991273765e-01  -1.4333507344186779e-02  -8.3214350942786564e-03   2.9305184892144641e-02  -1.9956690881021131e-03  -4.9130992600872683e-03  -3.3250962723524395e+01  -1.4888102946172539e-03  -1.6704512325341329e-03   1.0601638397120896e-03   1.0523742096745572e-01
  -6.7082659492911263e-03  -9.8597253064855901e-03   1.1550735402917544e-02  -9.5621351784565024e-03   7.6579980719705010e-02   1.6836282784634866e+00   4.8402011011436912e-03  -1.4888102946172539e-03  -3.9497397180838348e+01   2.0077139306490716e-02   1.4735551558232050e-02   3.8219726492357116e-02
  -3.5101100943161958e-04   1.9399599907962368e-02   4.0578997129129442e-03  -2.4551985579256634e-02  -3.4576388426518161e-02  -2.7702719754451469e-03   2.1189226929594036e+00  -1.6704512325341329e-03   2.0077139306490716e-02  -1.1214887845189768e+01  -6.8436956392562696e+00   1.4752260246528311e-02
   2.4821585294557210e-03  -1.2979523304465283e-02  -1.0219027629853369e-03   1.2587845243688382e-02   3.9928755108185249e-02   2.1555803163253789e-03  -2.4173627894039411e+00   1.0601638397120896e-03   1.4735551558232050e-02  -6.8436956392562696e+00  -1.4927117179317662e+01  -3.3833564316846906e-02
   6.1711697824146916e-01   1.9916688598599019e-01  -5.5563487703667973e-03  -3.0028560982692777e-02  -6.5153035792564082e-02  -2.9193616190421538e-02   3.2819575875499031e-03   1.0523742096745572e-01   3.8219726492357116e-02   1.4752260246528311e-02  -3.3833564316846906e-02  -2.7961690163574303e+01
