  -4.1504495419157735e+01   5.1891930029703257e-02   1.9579655008129810e+00   2.9803344301386776e+00   1.3101758773988874e+00   1.8946351800781747e-02  -2.6111421747158565e+00  -1.9444687411745683e+01  -1.0053305572101512e+00  -6.7431116680292700e+00  -2.6633434003421053e-01   4.0348014592172303e+00
   5.1891930029703257e-02  -2.8923038241126271e+01  -1.7707095108433733e-02   1.0422263771773835e-01   3.4890954724447598e-01  -2.1563205276040716e+01   3.1339535956309561e-01  -9.9025671299167439e-01   1.7505173839292439e+01   1.5034382566552493e-01  -7.6119841722362445e+00  -2.1078207569592319e-01
   1.9579655008129810e+00  -1.7707095108433733e-02  -2.4898368757821913e+01  -5.1713500782011579e+00  -5.8739656474339270e+00  -1.3918877013896869e-02   2.8123392532853062e+00   5.9801295529955052e+00   3.5591738034326253e-01  -8.9030801807743689e+00   1.9143236914040862e-01  -4.8956680408232227e+00
   2.9803344301386776e+00   1.0422263771773835e-01  -5.1713500782011579e+00  -2.1277833098792868e+01   3.4416992682354464e-01   9.7123749953230587e-02   3.6280179451228163e+00   8.6139044461018859e+00   3.2987622974226066e-01   3.3005092015006188e+00   1.5592067351507742e-02  -1.8080052733154997e+00
   1.3101758773988874e+00   3.4890954724447598e-01  -5.8739656474339270e+00   3.4416992682354464e-01  -4.6670042708325838e+01  -1.6302831805365481e-01  -1.0665918772952649e+01   6.2753490353798842e+00   4.5024407560472635e-01  -1.6057347578238776e+01   5.1347991050310460e-02  -2.7106027693936658e+00
   1.8946351800781747e-02  -2.1563205276040716e+01  -1.3918877013896869e-02   9.7123749953230587e-02  -1.6302831805365481e-01  -3.8086306250550130e+01   1.4428169938310900e-01  -7.8585462563853781e-01   1.5370182270710053e+01  -1.2227671457209729e-01  -9.3534228937705216e-02  -3.8888799154726456e-02
  -2.6111421747158565e+00   3.1339535956309561e-01   2.8123392532853062e+00   3.6280179451228163e+00  -1.0665918772952649e+01   1.4428169938310900e-01  -1.4639571616517703e+01  -1.6281679714389758e+00  -1.1082812999997217e-01  -1.2840527008689865e+01   2.7645737978066531e-01  -6.1650555305777850e+00
  -1.9444687411745683e+01  -9.9025671299167439e-01   5.9801295529955052e+00   8.6139044461018859e+00   6.2753490353798842e+00  -7.8585462563853781e-01  -1.6281679714389758e+00  -2.6414927514676741e+01  -2.4521852607734696e-03   5.4938989202127253e-01  -1.1935219335452631e+00   4.8943116952163406e+00
  -1.0053305572101512e+00   1.7505173839292439e+01   3.5591738034326253e-01   3.2987622974226066e-01   4.5024407560472635e-01   1.5370182270710053e+01  -1.1082812999997217e-01  -2.4521852607734696e-03  -2.6530272464343803e+01   1.3956774831556823e-01   1.6412624067467277e+01   8.7535009644139894e-01
  -6.7431116680292700e+00   1.5034382566552493e-01  -8.9030801807743689e+00   3.3005092015006188e+00  -1.6057347578238776e+01  -1.2227671457209729e-01  -1.2840527008689865e+01   5.4938989202127253e-01   1.3956774831556823e-01  -2.2084826672601153e+01   4.2292651344132526e-01  -9.9309947703152552e+00
  -2.6633434003421053e-01  -7.6119841722362445e+00   1.9143236914040862e-01   1.5592067351507742e-02   5.1347991050310460e-02  -9.3534228937705216e-02   2.7645737978066531e-01  -1.1935219335452631e+00   1.6412624067467277e+01   4.2292651344132526e-01  -1.5923786052187570e+01  -1.2106903836627647e-01
   4.0348014592172303e+00  -2.1078207569592319e-01  -4.8956680408232227e+00  -1.8080052733154997e+00  -2.7106027693936658e+00  -3.8888799154726456e-02  -6.1650555305777850e+00   4.8943116952163406e+00   8.7535009644139894e-01  -9.9309947703152552e+00  -1.2106903836627647e-01  -1.0250306447742147e+01
