  -4.3191390758915119e+01   2.6600868309588567e+01   2.6558108826314829e+01   1.9233690146589669e+01  -6.7765195635307263e-01  -4.3303118394547209e+00  -2.4534602242079915e+00  -1.0751162701944186e-01  -4.4396451983754535e+00  -1.3300456941919953e-01
   2.6600868309588567e+01  -3.8873370427909002e+01  -1.8971511499987823e+01  -3.6552712690789213e+00  -7.4501828011475058e-01  -8.4942265864470059e+00  -5.9768568550063188e+00   1.7254909520560697e+00   6.3324560223330284e+00   1.0731745465045288e-01
   2.6558108826314829e+01  -1.8971511499987823e+01  -2.8495999683600168e+01  -2.4318228686250951e+01   1.5686337701264590e+00   5.1927614640251276e+00   1.6016556229266765e+00   9.1808859446962054e-01   7.2694376931147318e+00   2.2120876699039912e-01
   1.9233690146589669e+01  -3.6552712690789213e+00  -2.4318228686250951e+01  -3.0271099391243858e+01   1.4774986037130788e-01   1.4211966323699301e+01   1.0942265951538888e+01  -8.5567974030427651e-01   5.6711366222376292e+00   2.4409009345299360e-01
  -6.7765195635307263e-01  -7.4501828011475058e-01   1.5686337701264590e+00   1.4774986037130788e-01  -6.0530123684796934e+01  -3.4618088561713858e+00   1.3048257812797640e+01   3.3018733826304853e+01  -3.4679585783868410e+00   1.3462502492580011e-01
  -4.3303118394547209e+00  -8.4942265864470059e+00   5.1927614640251276e+00   1.4211966323699301e+01  -3.4618088561713858e+00  -2.8827777415260734e+01   3.0932729760133464e+00   6.2849956374524982e+00   3.4769313944275813e+00   7.8246878429878361e-04
  -2.4534602242079915e+00  -5.9768568550063188e+00   1.6016556229266765e+00   1.0942265951538888e+01   1.3048257812797640e+01   3.0932729760133464e+00  -3.5800995270512594e+01  -1.4252114855555806e+01   2.7575489749580222e+00  -5.6647131306798756e-02
  -1.0751162701944186e-01   1.7254909520560697e+00   9.1808859446962054e-01  -8.5567974030427651e-01   3.3018733826304853e+01   6.2849956374524982e+00  -1.4252114855555806e+01  -4.9216639276869394e+01   4.2807135431690551e+00  -3.3634472129805512e-02
  -4.4396451983754535e+00   6.3324560223330284e+00   7.2694376931147318e+00   5.6711366222376292e+00  -3.4679585783868410e+00   3.4769313944275813e+00   2.7575489749580222e+00   4.2807135431690551e+00  -1.4414270124394287e+01   5.2357015114943362e-01
  -1.3300456941919953e-01   1.0731745465045288e-01   2.2120876699039912e-01   2.4409009345299360e-01   1.3462502492580011e-01   7.8246878429878361e-04  -5.6647131306798756e-02  -3.3634472129805512e-02   5.2357015114943362e-01  -4.7731359672195111e+01
