30
  5.98202050949376e-02   -3.82775142751284e-02
 -3.17043931216534e-01    1.22873941187891e-01
  8.14568466257734e-01    0.00000000000000e+00
 -4.01045914214219e-01   -1.96356840540487e-01
 -4.13420287677314e-02    1.15291313100734e-01
 -2.36214843819324e-02   -2.94341205733594e-02
 -1.78776917236546e-06   -1.97622702818003e-06
 -6.21982232035800e-06   -4.01276556467686e-06
  7.30730118821153e-05   -7.92210400423679e-05
 -2.37031593130131e-05    4.02541798325314e-05
 -1.55038866691301e-05   -2.79955059272807e-06
 -4.36277031671567e-05    8.70549496500338e-06
  1.26566916574495e-06   -4.24918235362038e-06
  7.60009941002173e-06   -4.74414993600621e-06
 -2.40294501357430e-05   -1.76048381033238e-05
  7.02830220589364e-05    4.35461739650700e-05
  1.63841545525009e-04    8.71699756020294e-05
  1.09990015145080e-04    2.54234206968694e-05
  1.05496498897960e-05    3.08901229930788e-06
 -1.33240525655438e-05    3.61519290332446e-06
 -4.71812796319130e-06   -5.93669717019459e-07
 -3.95132983412238e-06   -1.05575088823619e-06
  3.72986229033487e-04    1.62705772876928e-04
  2.34214273361223e-04    3.15545054808781e-05
 -3.07781058477312e-05   -6.22829852518668e-05
  2.54974839292055e-05    1.13194786208053e-05
  1.11168956742041e-05    2.97877722756975e-05
  4.84271433946736e-06    7.71421102969325e-06
 -8.28068731066900e-06    3.34976320151243e-05
 -1.00215466252058e-07    4.34053272699858e-05
