  -6.8908870829382607e+01  -2.2214265743286421e+00   1.0156295426279211e+01   3.9046898008707354e+00   3.1757847606017634e+01   1.3700440951028487e+01   1.2566310357023753e+00   1.4200931724390117e+01  -3.0996635267984457e-01   3.7896736371939949e-01
  -2.2214265743286421e+00  -5.5256838669007720e+01  -4.3368344019886260e+00  -2.1504770681705594e+01   3.3394100423744364e+00  -2.4496972904234831e+01  -1.4693767404369062e+01  -2.9257435171733999e+00   2.0744481871126825e+00  -2.5234414806499679e+00
   1.0156295426279211e+01  -4.3368344019886260e+00  -4.1738355339043025e+01   2.7112124308479784e+00  -1.6390410999631001e+01  -4.3103782967971558e+00   6.4383793276362145e-01   1.0001749247135585e+01  -1.2037294922780634e-01   1.4898384218915031e-01
   3.9046898008707354e+00  -2.1504770681705594e+01   2.7112124308479784e+00  -4.9670632431799945e+01   7.3965468414189717e+00  -1.9401518051494794e+01  -2.0036497167733378e+00   6.5418915471488714e-01  -6.4934318930922501e+00   8.6126054849247637e+00
   3.1757847606017634e+01   3.3394100423744364e+00  -1.6390410999631001e+01   7.3965468414189717e+00  -5.3587546020866000e+01  -6.6682657710444877e+00   8.6600857487534775e+00  -2.4175125040135764e+01  -1.4781471090299378e+00   1.5000501855730803e+00
   1.3700440951028487e+01  -2.4496972904234831e+01  -4.3103782967971558e+00  -1.9401518051494794e+01  -6.6682657710444877e+00  -3.9016005240926980e+01  -2.4457793372081714e+01  -9.3543072666659786e+00   4.0588416468195572e+00  -4.0375222783002673e+00
   1.2566310357023753e+00  -1.4693767404369062e+01   6.4383793276362145e-01  -2.0036497167733378e+00   8.6600857487534775e+00  -2.4457793372081714e+01  -3.1694403204360903e+01  -3.1981615055363555e-01   1.0364456767776595e+01  -1.5353394665614164e+01
   1.4200931724390117e+01  -2.9257435171733999e+00   1.0001749247135585e+01   6.5418915471488714e-01  -2.4175125040135764e+01  -9.3543072666659786e+00  -3.1981615055363555e-01  -4.2319873407650839e+01   1.5138896623430223e-01  -2.1929793185692223e-01
  -3.0996635267984457e-01   2.0744481871126825e+00  -1.2037294922780634e-01  -6.4934318930922501e+00  -1.4781471090299378e+00   4.0588416468195572e+00   1.0364456767776595e+01   1.5138896623430223e-01  -5.9509690277108469e+01  -2.0155170637003899e+01
   3.7896736371939949e-01  -2.5234414806499679e+00   1.4898384218915031e-01   8.6126054849247637e+00   1.5000501855730803e+00  -4.0375222783002673e+00  -1.5353394665614164e+01  -2.1929793185692223e-01  -2.0155170637003899e+01  -4.7500406492408182e+01
