   2.1597747750612556e-01   0.0000000000000000e+00   0.0000000000000000e+00
   0.0000000000000000e+00   3.4467459656580296e-01   0.0000000000000000e+00
   0.0000000000000000e+00   0.0000000000000000e+00   3.9500157350926002e-01
