  -1.5659222863477224e+01   7.7807446313653106e-01  -3.5589533713904081e-01
   7.7807446313653106e-01  -6.2203381675916063e+00   1.4195482230513865e+00
  -3.5589533713904081e-01   1.4195482230513865e+00  -1.2241330314048806e+01
